No.,Time,Source,Destination,Protocol,Length,Source,Destination,,,,,
28460,10.890122,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28461,10.890188,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28462,10.890254,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28463,10.890323,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28464,10.890388,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28465,10.890482,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28466,10.89055,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28467,10.890615,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28468,10.890683,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28469,10.890748,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28470,10.890815,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28471,10.890881,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28472,10.891078,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28473,10.891166,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28474,10.891234,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28475,10.891321,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28476,10.891388,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28477,10.891485,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28478,10.891553,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28479,10.891787,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28480,10.891854,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28481,10.892064,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28482,10.892132,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28483,10.892219,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28484,10.892285,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28485,10.892426,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28486,10.892517,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28487,10.892584,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28488,10.892652,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28489,10.892718,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28490,10.892784,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28491,10.89285,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28492,10.89294,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28493,10.893007,3613634629,2203709888,10,70,215.99.176.69,131.89.241.192,,,,,
28494,10.893074,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28495,10.893125,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28496,10.893212,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28497,10.893504,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28498,10.893571,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28499,10.893693,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28500,10.893777,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28501,10.893869,3579400853,2203664976,10,64,213.89.82.149,131.89.66.80,,,,,
28502,10.893934,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28503,10.894105,2203684463,52736419,11,690,131.89.142.111,3.36.177.163,,,,,
28504,10.894185,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28505,10.894239,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28506,10.894296,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28507,10.894314,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28508,10.894406,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28509,10.894472,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28510,10.894665,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28511,10.894731,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28512,10.894797,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28513,10.894863,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28514,10.894927,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28515,10.89506,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28516,10.895148,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28517,10.895213,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28518,10.895298,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28519,10.895364,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28520,10.89545,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28521,10.895515,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28522,10.89569,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28523,10.895758,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28524,10.895958,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28525,10.896026,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28526,10.896112,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28527,10.896178,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28528,10.89626,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28529,10.896327,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28530,10.896394,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28531,10.896462,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28532,10.896528,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28533,10.896593,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28534,10.896681,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28535,10.896748,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28536,10.896813,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28537,10.896877,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28538,10.897096,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28539,10.897162,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28540,10.897246,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28541,10.897311,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28542,10.897395,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28543,10.89746,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28544,10.897527,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28545,10.897591,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28546,10.897677,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28547,10.897743,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28548,10.898073,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28549,10.898143,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28550,10.898236,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28551,10.898302,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28552,10.898388,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28553,10.898455,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28554,10.89854,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28555,10.898607,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28556,10.898692,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28557,10.898869,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28558,10.898954,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28559,10.899022,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28560,10.899149,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28561,10.899215,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28562,10.899301,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28563,10.899413,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28564,10.899501,3579413519,2203664897,9,94,213.89.132.15,131.89.66.1,,,,,
28565,10.899567,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28566,10.899642,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28567,10.899705,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28568,10.899987,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28569,10.900199,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28570,10.900645,3579413519,2203667426,9,94,213.89.132.15,131.89.75.226,,,,,
28571,10.900713,3641559964,2203689291,10,652,217.13.203.156,131.89.161.75,,,,,
28572,10.90079,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28573,10.902091,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28574,10.902145,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28575,10.902152,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28576,10.9022,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28577,10.902265,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28578,10.902329,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28579,10.902394,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28580,10.902458,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28581,10.902521,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28582,10.902586,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28583,10.902652,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28584,10.902715,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28585,10.902781,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28586,10.902844,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28587,10.902909,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28588,10.902975,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28589,10.90304,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28590,10.903103,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28591,10.9032,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28592,10.903267,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28593,10.90333,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28594,10.903393,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28595,10.903458,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28596,10.903523,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28597,10.903587,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28598,10.903653,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28599,10.903738,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28600,10.903803,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28601,10.903867,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28602,10.903932,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28603,10.904159,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28604,10.904436,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28605,10.904505,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28606,10.904571,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28607,10.904656,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28608,10.904724,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28609,10.904808,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28610,10.904874,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28611,10.904939,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28612,10.905006,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28613,10.905137,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28614,10.905208,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28615,10.905274,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28616,10.905341,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28617,10.90543,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28618,10.905498,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28619,10.90558,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28620,10.905646,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28621,10.905711,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28622,10.905798,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28623,10.90589,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28624,10.905957,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28625,10.90604,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28626,10.906413,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28627,10.906508,3374033023,2203648521,3,114,201.27.168.127,131.89.2.9,,,,,
28628,10.906575,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28629,10.906662,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28630,10.906717,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28631,10.906801,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28632,10.906868,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28633,10.906934,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28634,10.906999,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28635,10.907085,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28636,10.90715,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28637,10.907218,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28638,10.907282,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28639,10.907348,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28640,10.907497,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28641,10.907583,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28642,10.907649,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28643,10.907734,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28644,10.907802,3375367982,2203689291,10,1438,201.48.7.46,131.89.161.75,,,,,
28645,10.907885,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28646,10.910886,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28647,10.911002,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28648,10.911009,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28649,10.911016,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28650,10.911023,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28651,10.911029,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28652,10.911036,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28653,10.911065,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28654,10.911131,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28655,10.911195,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28656,10.91126,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28657,10.911326,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28658,10.911391,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28659,10.911455,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28660,10.911521,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28661,10.911656,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28662,10.911722,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28663,10.911788,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28664,10.911852,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28665,10.911919,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28666,10.911983,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28667,10.912048,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28668,10.912115,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28669,10.912179,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28670,10.912244,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28671,10.912311,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28672,10.912375,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28673,10.91244,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28674,10.912554,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28675,10.912622,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28676,10.912689,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28677,10.912755,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28678,10.912821,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28679,10.912886,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28680,10.91295,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28681,10.913016,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28682,10.913083,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28683,10.913149,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28684,10.913211,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28685,10.913276,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28686,10.913343,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28687,10.913408,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28688,10.913474,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28689,10.91354,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28690,10.913605,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28691,10.913671,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28692,10.913737,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28693,10.913826,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28694,10.913896,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28695,10.913962,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28696,10.914026,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28697,10.914093,3521639917,2203667408,10,64,209.231.245.237,131.89.75.208,,,,,
28698,10.914156,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28699,10.914289,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28700,10.914361,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28701,10.914427,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28702,10.914493,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28703,10.914559,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28704,10.914622,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28705,10.914687,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
28706,10.914754,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
